comment_id,author,text,published_at,like_count
Ugzsw-qF80dMFvnU90R4AaABAg,@NOBODYMAN245,Rigen ngobrol sama indra firmawan lebih berisi🤣,2025-04-22T18:46:42Z,1
UgyYGVUYzSQnepYsD9R4AaABAg,@NOBODYMAN245,Sabarrrrr😢,2025-04-22T18:37:28Z,0
Ugyg5t7rFdGNJO_gTm94AaABAg,@benedictusaditya5506,Ngalor ngidul 🥱😴,2025-04-22T16:28:03Z,2
Ugy3xvvicta2IxAXqPJ4AaABAg,@olimgorillaz9141,MACAN OMPONG!!!  Wkwkwkw,2025-04-22T16:06:36Z,0
UgxHSkLqLcmAdBMgzBF4AaABAg,@defristrevin3733,"Damn , presiden menanggung kesalahan anggota dia menjadi kesalahan dia.
That's amazing and wise",2025-04-22T15:23:14Z,0
Ugw4jgekfmQTI2nbpYt4AaABAg,@wahyutrimoko4144,"Semoga pak Prabowo selalu diberikan kesehatan, keselamatan, dan di lindungi dari segala keburukan, kedzaliman, marabahaya..🤲🤲🤲",2025-04-22T13:54:31Z,0
UgywIJkD2JUJa7ELO-14AaABAg,@zimzien,Ternyata 11/100 kebanyakan,2025-04-22T13:30:30Z,0
UgztManhAfZyE0lByMV4AaABAg,@PENGEMBARA786,"Entah kenapa ya, pak Prabowo yg bicara, ko kening saya yg mengkerut 😢.",2025-04-22T12:33:50Z,1
Ugx7HRBKmH887OxXoFZ4AaABAg,@PENGEMBARA786,Baru sadar saya kl lg mendengar orang lagi berkumur-kumur berbicara 😂😂😂,2025-04-22T12:02:41Z,1
UgxNtBb-h3u5fYTfjS94AaABAg,@emyegeHehe,Udah yappingnya?,2025-04-22T11:48:48Z,3
UgyaRTTaauX0qpGxTqh4AaABAg,@evawelia7786,Ya Allah... salut sm kesabaran para jurnalist. Jihad abis ini...  maafkan sdh pegel tp isi nya so so... semangat para jurnalist ! 😂👍,2025-04-22T09:39:34Z,3
UgxN1LqRUSShldo37Sp4AaABAg,@What100M,"Omong doang padahal sudah ngetweet siapa yang korupsi akan dihukum mati eh pas sudah jadi presiden malah tidak sesuai dengan apa yang dibicarakan, mending pindah negara, hidup di negara broken ini percuma gak akan ada hasilnya😊",2025-04-22T09:32:13Z,2
Ugy6mafMta4lxMuJSbp4AaABAg,@EciArifianti,"Hampir semua komentar disini sudah mewakilkan pendapat saya😂😭😂 untuk mbak Nana, proud of you mbak❤ 
Dan bu Uni Lubis keren",2025-04-22T08:42:34Z,1
Ugw0S1gw8CPxzjVoPxV4AaABAg,@RudiHardani-q4c,❤ Masyaallah subhanallah Alhamdulillah Allahu Akbar aku sudah mendukung sp untuk memajukan negara republik Indonesia ini semoga sang Satrio paningit dapat memakmurkan dan mensejahterakan rakyat Indonesia ini Aamiin semoga bermanfaat untuk kita semua waallaikum salam warahmatullahi wabarokatu Allahu Akbar ❤,2025-04-22T08:38:28Z,0
UgxQMkqL_90YD-Ld1Sd4AaABAg,@RudiHardani-q4c,❤ assalamuallaikum bismillahirrahmanirrahim terimakasih atas informasi dan afirmasi kebaikan boleh Negara itu kaya tapi jgn sampai menyakiti rakyat miskin karena negara yang kaya ada lah negara yang makmur dan sejahtera dan tidak ada lagi rakyat nya yang miskin semoga ini bermanfaat untuk kita semua Aamiin waallaikum salam warahmatullahi wabarokatu Allahu Akbar ❤😊,2025-04-22T08:34:44Z,0
UgztlOfWFY32q0gqCoh4AaABAg,@Foryoutoofriend,kok malah jadi  bosan dengar nya,2025-04-22T08:29:08Z,1
UgzZJ5GYetuh53rSQSV4AaABAg,@MuhammadRizki-gm1cu,"saya menyerah, baru menit 14:42 sudah ngantuk mohon maaf gk bs sampai akhir",2025-04-22T07:33:31Z,0
UgwWnqWW5asP9lXhrMJ4AaABAg,@MisterNdutOfficial,"1:54:37  saya fokus gesture2 pemred *salfok bahasa tubuh dsb 
Semangat pemred  pegang teguh Pilar ke 4 demokrasi 
Sehat2 pak prabowo ..lanjut",2025-04-22T07:26:26Z,1
UgyvQi8nO1DHFae5Uxx4AaABAg,@vascoshot1,"Ibarat jalan 10kilo, jadinya 1000kilo, muter² dulu jawabannya😅",2025-04-22T06:41:55Z,0
UgzNdZhJM9cXKT9NT0N4AaABAg,@owkeydowkey,"Mantap pak prabowo, Gaslightnya luar biasa😅",2025-04-22T04:31:13Z,0
UgyX_oMtOHnRd7MuoC14AaABAg,@imams6498,Sehat terus pak Prabowo @prabowo,2025-04-22T03:28:08Z,0
UgzqoUuzMj92fbpuBhh4AaABAg,@mochratno9783,Ingin tahu banget pendapat dari sudut pandang  Bu Najwa Shihab untuk kasus Oci/taman Safari tentang kebiadaban pemilik usaha pada pemain sirkusnya 🙏🏻,2025-04-22T01:01:29Z,0
UgwDCw2PD5QURkDBcEp4AaABAg,@surabayaexxis6623,Bangga menjadi pemilih Anies Baswedan,2025-04-21T23:54:10Z,0
UgyYoeeJBjAtwk9yDKd4AaABAg,@Zidanzidqn,😅o,2025-04-21T21:32:05Z,0
UgwMkmb-_fPtsWg0ogZ4AaABAg,@kgalihs,"pertanyaan nya sangat bagus-bagus, macam-macam dan detail, jawaban nya sabu, narkoba di bolak-balik doang",2025-04-21T21:16:27Z,0
Ugya3H1NM2ouuMN8HGd4AaABAg,@muhammadrivaldy9702,"Hiduuupp jokowiiiiii...!!!
Hiduuupp koruptor...hiduuupp   mafiaaa ..hidup 9 naga...!!!
Hidup rakyat melarat....!!!
Muakkk...",2025-04-21T18:26:01Z,0
UgzTykaix8xnWlXQsxp4AaABAg,@AgusTasikmalayaAgus-pp3zl,"asalamualaikum yg sya mulyakan dn hormati dn hti fnh doa dn ksih  dn termkasih atas fercrahan yah atas bfa fesiden yg smuah banggakan dn smg ini atas ijn Rido alah bfa bsa ,beli bibit tnaman yg bgus dn ini sngt fenting bgi kita smuah dn bibit yah bgus di tanam di negra kita ini fasti hsil yah baik dn subur dn fufuk yah murah tfi brang yah berkewalitas dn smg ini kedefan yah sukses dn smg cfat ambil hsil yah dn smg kotayah mju fnh syum dn smg warga yah bhgia amin dn smg smuayah alah berikan sht walafiat ,🌹🙏🌹😎💅",2025-04-21T17:21:54Z,0
UgxYYVqGLzlTHVMbbnB4AaABAg,@satriowirang7308,Presiden cap opoooooo Iki?! 😅😅😅😅😅😅😅😅😅😅 Cocok ancen duet Karo Mulyono. Jayalah negeriku!!!!,2025-04-21T16:58:58Z,0
Ugym14nmXyCUMOuWRAR4AaABAg,@andrytanjaya9706,Rapat para gorosei,2025-04-21T16:45:27Z,0
Ugy2-CnYv_ymriJqocN4AaABAg,@safirandilaleng8045,Liatlah presiden kt skrg asal bicara alias omon-omon,2025-04-21T16:31:55Z,0
UgzNGTyrEbiChxDFwGd4AaABAg,@thegaz2449,"“Apakah Danantara bukan sekadar proyek geopolitik ekonomi, melainkan laboratorium supremasi intelijen komersial yang digagas oleh koalisi diam antara taipan Asia Tenggara, eks-koruptor terputih bernama Thaksin, jaringan shadowbank Silicon Valley, dan dua eks pemimpin dunia dengan legacy unfinished business (Prabowo dan Trump) — di mana seluruh narasi ‘tarif ekspor-impor, lisensi, dan TKDN’ hanyalah cover story untuk melakukan negosiasi barter aset digital dan kepemilikan sovereign wealth fund lintas benua dengan konsekuensi tak terbalas dalam kurs waktu geopolitik?”",2025-04-21T15:13:23Z,0
UgzTqJcQzkRDO1vp4Yp4AaABAg,@IrfaKhafi,Semoga solusi g cuma omon2...aja...,2025-04-21T14:34:51Z,0
UgxZvCqin3Xiaeb2KWJ4AaABAg,@hendrasaputraadiko8888,Alhamdulillah 🤲 sehat selalu bapak presiden ku 🥰,2025-04-21T13:32:47Z,0
UgwT8eMoeYzRiGoE1aJ4AaABAg,@RizqiPutra-j2q,Koruptor pada tertawa 🤣🤣 . Karna gk ada hukuman mati,2025-04-21T12:07:56Z,0
UgyWZppyEULMrk9VPc54AaABAg,@yudistirapratama6816,"menit ke-30 aja udah males nonton nya, dari setiap pendapat nya keliatan beliau pusing jg jawabnya, aneh",2025-04-21T10:14:27Z,0
UgyT1ZbFN2IbpStOhVB4AaABAg,@alongmaniafishing,"Desak dpr dan sahkan dulu undang” perampasan aset koruptor dan dimiskinkan pak 
Karena itu landasan utama saat ini yg diperlukan untuk pembuatan undang” selanjutnya 
Percuma dibuat undang” baru atau memitigasi sistem baru 
Karena dasar pengawasan undang” sendiri masih lemah 

Selama undang” perampasan aset dan koruptor dimiskinkan belum di sahkan 
Kebocoran selalu masih besar 
Bahkan badan pengawasanpun berani untuk bermain",2025-04-21T09:08:56Z,2
UgyK3_QW4tWyxbeSVcV4AaABAg,@sarathalia.s7152,"Luar biasa Pak Prabowo, sehat selalu, diberikan hikmat kebijaksanaan dari Tuhan dalam memimpin negara Indonesia",2025-04-21T06:20:34Z,0
UgxchKSqtBlt-aM0dRJ4AaABAg,@yuli34347,terimakasih mbak nana sudah menampilkan video ini ke publik saya tidak tahu akan selesai menonton nya atau tidak karena baru di menit 10 saya merasakan reaksi yang sangat luar biasa yaitu ngantuk parah karena dongeng sang pemerintah yang katanya dia bahagia atas kinerja nya,2025-04-21T06:00:46Z,9
Ugw99A9bU9kh8nsRc7B4AaABAg,@NoName-r4s8p,"Dari sekian komen, isinya mengkritik cara menjawab presiden, dan... 
Kebanyakan orang yang membela presiden, komennya berada di dalam  komentar orang lain. 

Saya ingin tanya, menit berapa perkataan presiden yang bisa membuat kita bangga??",2025-04-21T05:35:30Z,2
UgxEUscCjGWB0BAVlvV4AaABAg,@ovaexa,vibesnya tv 90an bgt,2025-04-21T05:06:03Z,2
UgxixNcXZfOGUh-GMDh4AaABAg,@S_XIAOTING,"Yang di tanya PENCAPAIAN malah ngadongeng ke mana²😅.  

Kebanyakan Ngerumpi pemerintah sekarang.jadi eksekusinya tidak terlihat.",2025-04-21T04:20:23Z,1
UgwA84OH4vtrrG3MNkF4AaABAg,@habibhalim-rh5hd,"lama kali 3 jam, sepanjang ini vidio yg bakal gue resume di double folio banyak bgt pasti",2025-04-21T04:12:01Z,0
Ugx_Een0Wxux15oALOB4AaABAg,@AryoSeto,"Diskusi ini sepertinya cocok untuk menjadi tuntunan dzikir dan memohon ampunan, karena selama menonton saya jadi banyak mengucapkan istigfar",2025-04-21T04:04:49Z,0
UgybxVvD3azU0zW9pGN4AaABAg,@rsyuhada8966,Aa ee aa ee,2025-04-21T03:51:51Z,0
UgzlE1wvi6WTEdk2Loh4AaABAg,@NatanLasmidi,Merdeka semagat berjuang untuk bangsa indonesia dengan kerjasama dengan baik,2025-04-21T00:57:11Z,0
UgyIAvMIZGpPVKXDtwp4AaABAg,@newmindgeneration5678,"Sampai pada pembahasan mengenai hukuman bagi para koruptor, saya kira semua presiden tak bisa berbuat banyak, saya meminjam istilahnya Almarhum Gusdur : ""Tikusnya sudah menguasai lumbung"".",2025-04-20T22:58:46Z,0
UgxjXnHKd-kl0alSo-Z4AaABAg,@SalamaSalama-d1p,"Saya ngantuk nunggu jawaban,, tapi hanya omon omon, sepertinya presiden kita blum tau permasalahan di negriya",2025-04-20T22:31:53Z,0
UgwH6_VjZKIvVIfSfzJ4AaABAg,@minidrone30,1:47:58 SUPERSEMAR 😂😂😂😂😂,2025-04-20T21:00:47Z,3
Ugzm8iZvH1mEKBc6LcF4AaABAg,@igilhamrisaleh9026,4:28,2025-04-20T20:57:54Z,0
Ugz1zfmgtYxtwrV3uKZ4AaABAg,@pampam-tu8hj,Teruskan pak mensejahterakan keluarga KORUPTOR...,2025-04-20T20:06:33Z,0
UgwqiCAaFxPdmt8sr4Z4AaABAg,@anitafebri4774,"Males mau nonton, 😅",2025-04-20T19:36:34Z,0
Ugzg2vuSKWF5oDxEAw54AaABAg,@poworenjesabang,1:47:55,2025-04-20T18:17:02Z,0
UgzGB6fscWZ9ZKqw8e14AaABAg,@wiznurafael3608,Ternyata kosong 😂,2025-04-20T16:48:23Z,0
UgxSPzO2AGEKVExb-eB4AaABAg,@robbyalamsyah5935,"kalo lu susah tidur, tonton video ini",2025-04-20T16:43:42Z,1
UgzaOYc6reyJZIZX_3h4AaABAg,@AmiruddinZakaria-q6j,Sy sangat menaruh harapan kpd Bpk Prabowo Subianto sebagai Presiden  . Salah satu programnya berusaha menghilangkan kebodohan & kemiskinan. Sy salah seorg warga Indonesia yg masuk kategori tidak mampu. Yg pernah menerima BLT sebesar 600 rb perbln. Tapi sekarang sudah dihentikan,2025-04-20T16:35:28Z,1
UgwqWPdbs7rcFRM-A694AaABAg,@AmiruddinZakaria-q6j,Semoga Pa Prabowo sehat dan sukses dlm menjalankan pemerintahannya,2025-04-20T16:27:36Z,0
UgzuC7-5wL-HVWyAoWx4AaABAg,@xiorhamble6495,Balikin 3 jam saya,2025-04-20T16:17:16Z,2
UgyFm5PzvJMvPtdE_AV4AaABAg,@Heriantopardede-d1q,Bagus apanya pak? Nilai rupiah semakin melemah. Bukankah itu artinya ekonomi kita semakin memburuk pak?,2025-04-20T15:24:27Z,0
UgwvtDV9favwNW4OMwd4AaABAg,@Heriantopardede-d1q,Bagaimana tentang pajak pak presiden? Tolong di evaluasi lagi lah. Salah satu yg kami sangat keberatan yaitu pajak cukup tinggi dan satu hal lagi masa tunjangan hari raya juga harus potong pajak,2025-04-20T15:19:58Z,0
UgzdxRjSE_vvy7aDOiN4AaABAg,@HudaChoirul-u8w,Bukanya itu Presiden pilihan kalian 🤣,2025-04-20T15:02:50Z,0
Ugy-Yy0FGhPRdFXIfs94AaABAg,@MamasNgapak,cukup 1 kali periode,2025-04-20T14:59:07Z,1
UgyD8Mg4IO3p_xQmCDJ4AaABAg,@rifai1892,mul mul mulyono solololo,2025-04-20T13:33:48Z,0
UgxaEKzPnNLGvU5LnG14AaABAg,@gradasisemesta,"Pak masalah pangan itu gak mesti ada campur tangan pemerintah atau negara, terlebih jauh sebelum ada pemerintahan atau negara masyarakat secara individu bisa cari makan. Makanan pokok di setiap daerah juga beda beda, misal di papua sana makan papeda dan umbi umbian seperti singkong dan ubi, sekarang diajak makan nasi sehingga ketergantungan makanan pokok yg bukan budaya mereka.",2025-04-20T12:49:26Z,0
UgxEc1PLmVu-VorbKhV4AaABAg,@thoyilexzy1568,"Kenapa 7 orang ini sukses jadi Pemred , ternyata kuncinya bisa selalu menyenangkan dan sabar terhadap orang tua,... mendengar kan kata kata orang tua itu bisa membuat kita sukses.,.. ayo kita simak 3 jam semoga bermanfaat untuk esok mengingat bandingkan beban kita ternyata masih lebih besar beban 7 jurnalis terbaik ini 3 jam gak pingsan termasuk kuat dalam ujian.❤❤❤",2025-04-20T11:49:59Z,0
UgyunUGOQ5P1xjTJe7B4AaABAg,@MayangSari-k3b,Persis kayak kakek ttngga....certa masa luluuu trussss.  Minta solusi di jawab dongeng 😅😅😅😅😅😅😅,2025-04-20T10:59:56Z,0
UgxRtDh0L01DRI267bF4AaABAg,@Lambangs16,Menyesal kmaren nyoblos situ....,2025-04-20T09:55:12Z,0
UgyJpiyPoh5-jElb_Q54AaABAg,@FlashHight,yang komen kebanyakan buzzee tanpa melihat video secara full 😂,2025-04-20T08:46:42Z,0
Ugwvtx_F2lv9GOv49_F4AaABAg,@sonysaputra6600,anjr*t supersemar 😂,2025-04-20T08:16:57Z,0
UgwPZlrW9CVsMzQEQkl4AaABAg,@firliardyansyah5132,Kualitas jawabannya kaya bapa bapa pos ronda,2025-04-20T08:12:34Z,0
Ugyw7kPZ3HrN4CtLBS54AaABAg,@noviseftiani4043,"55.46 rusuh aja lu ga dengerin maunya rakyat apalagi ga bersuara sama sekali, dari bahasanya playing victim banget",2025-04-20T07:36:11Z,1
Ugz1tgvIik1huDkppHF4AaABAg,@AsepSahrodin,Assalamualaikum... Mbak Najwa Shihab. Saya mau minta tolong ke pak Prabowo. Tolong bagai mana cara penyampaiannya. Saya butuh sekali pertolongan pak Prabowo 🙏🏻🙏🏻🙏🏻,2025-04-20T07:15:11Z,0
UgwDBUAfCYykUKCVX754AaABAg,@maheshardhana831,"Kami msh suka puasa Pak, Krn tdk ada yg bs dimakan...",2025-04-20T07:07:45Z,0
UgyasvdzQFQ2CkZJ-K94AaABAg,@agunglameng4250,dongeng tidur terbaik 2025,2025-04-20T07:07:31Z,1
UgwJ_hbwysaU8ljkD0B4AaABAg,@agunglameng4250,"3,5 jam gak ada intinya. gak menjawab kegelisahan rakyat. luar biasa memang",2025-04-20T07:06:06Z,1
UgxDIC4cjrsEVwHJeWt4AaABAg,@channelduniainiberputar12r51,OMON OMON,2025-04-20T07:05:51Z,0
UgxzwjUm7qGZC05XW914AaABAg,@vonnidita6059,Ngomong aja susah banget ni orang. Kebanyakan eeeee,2025-04-20T06:44:56Z,2
UgxV7zM2vkBM0LFSf7R4AaABAg,@yosefharyanto8301,bisa di nilai sendiri kualitas pemimpin kita sekarang.,2025-04-20T06:35:52Z,0
Ugy-ps-ROoLfW5AVqFx4AaABAg,@maharanisalon9571,4 mnit aja aku nonton nya. Males ah,2025-04-20T05:57:30Z,0
Ugzybg8QnhzbgsmId1J4AaABAg,@maharanisalon9571,Knp jd kyaa gitu Prabowo gak jls bngt,2025-04-20T05:56:02Z,0
Ugxr6E5iQpLT6TdNpKB4AaABAg,@WisaAina,"Pak, program makan siang gratis bapak tidak ada sama sekali dirasakan oleh daerah kabupaten asahan sumatera utara. Belum ada satu sekolah pun yg merasakannya pak. Padahal wilayahnya wilayah yg bersyukur ada anak sekolah karna masih jauhnya dari kemajuan",2025-04-20T05:01:37Z,0
Ugxtc3cVyOrHD-df7ox4AaABAg,@WisaAina,"Pak tolong pak, belusukan lagi ke daerah daerah terpencil. Langsung dengarkan apa yg dirasakan rakyat. Bapak langsung mendengarkanya pak.  Kami bukan kelaparan  pak tapi kami lebih khawatir klw tidak ada lagi jalur bersih. Semua harus menggunaka orang dalam dan semua harus melalui penyogokan",2025-04-20T04:59:41Z,0
Ugx5ieCdlKDYGcz-pzp4AaABAg,@IkhaDea,"Orak genah pemimpin sak iki, masyarakat sak iki menderita, kebijakanora enek sing pro rakyat, ngomong ngalor ngidul ora enek titik terang,  jancok.",2025-04-20T04:57:35Z,1
UgxaYyeNDQuS2SzYUJx4AaABAg,@gibranschannel3035,SUPERSEMAR🔥🔥,2025-04-20T03:58:35Z,1
Ugy_tpYHkEywvlnoig94AaABAg,@NurIwhan,"Semoga transparansi dibawah kepemimpinan bpk Prsiden menjadi kenyataan, mengatasi masalah permasalahan bangsa dgn cepat dan tuntas. Sehingga kata2 omon2 tidak terbukti.",2025-04-20T03:36:55Z,0
UgwVGAhoQVWlQAWU7Oh4AaABAg,@neti5574,Penasaran beli baju model prabowo itu dijual dimana? Udah susah dicari itu langka 😅,2025-04-20T03:32:35Z,0
Ugw0ZHLj9B55WcpwOqt4AaABAg,@dimaspray9266,Mana jawabannya?,2025-04-20T03:29:47Z,0
Ugz6uYYplfg1qLy2PYV4AaABAg,@Kei67739,"kaum 58% adalah kaum yg sakit hati ketimbang yang 24% sama 16%,karena 3 kali nyalon kalah mulu😂",2025-04-20T02:01:47Z,0
Ugx1s05QW8U7ZK8wmVN4AaABAg,@rizamaulana2467,hah?,2025-04-20T01:48:01Z,0
UgwbuMCmQ46neObs0TB4AaABAg,@toffiqjeffer5119,"Presiden menjawab ❌
Presiden mendongeng ✅",2025-04-19T23:57:52Z,137
UgxbHDdrGfFju8iw5vh4AaABAg,@Selatanstories,Syang sekali tidak ada pembahasan guru honorer.,2025-04-19T23:37:15Z,0
UgzXua7YZOFZNE00paR4AaABAg,@shanks_channel,"Sehat selalu p Prabowo,pada kemana kaum 58%???kasih tanggapan dunk..apa lagi banyak istighfar...banyak lho yg bilang pemimpin kita saat ini omon2",2025-04-19T23:34:58Z,0
Ugzf7GykcYLqklBPCPZ4AaABAg,@zainridha6429,Baru 9 menit udah ngantuk 😔,2025-04-19T23:27:59Z,1
UgyiBnF4Lu13208vrFV4AaABAg,@syukriazhar6822,dari dulu asing selalu bermain ingin menghancurkan bangsa ini. sehat selalu pak prabowo,2025-04-19T23:18:57Z,0
UgzkeIAtoErgUDIDmop4AaABAg,@Moonlightz-h8n,Jawaban apa ini pak pak 😂😂,2025-04-19T22:42:25Z,0
UgzizC5ZtyRKMiZiYLh4AaABAg,@lupusbolang9896,"RUU TNI DI GASS . 
RUU PERAMPASAN ASET MANGKRAK !!! 

MEMUAKAN !!!",2025-04-19T22:39:04Z,0
UgwcEYf3zmy555FbeO94AaABAg,@Nurjanah-oy4sh,"Seolah olah jawabannya luar biasa
Ternyata yg ada di kenyataan moorat marit sua pak..pak....
Baru 8 menitvsaya sudah enek muak mendengar jawaban2 anda😂😂😂😂😂.

Ngantuk paakk
Bobrok konoha sekarang pak
Adab etia dalam berpolitik sudah hilang tuh di konoha.

Lebih berasa seperti dagelan sih",2025-04-19T22:30:07Z,0
UgwhK0HhJsTFzQnsmCh4AaABAg,@muhammadfatir6660,Ngapain pak menaikan gaji mereka. Klo terbukti menyimpang pecat aja.,2025-04-19T22:29:44Z,0
Ugw-mAEBQrNvHU0Nou14AaABAg,@muhammadfatir6660,Analogi sih analogi.  Ngapain bikin analogi jauh jauh.  Wong koruptornya disekitar kita.,2025-04-19T22:27:05Z,0
UgzWd-MtWK0_dmNokSx4AaABAg,@martonoono-z3k,"Kebutuhan sehari"" naik,pajak di tekan kan ke rakyat,korupsi merajalela,UU miskin kan korup tak di sah kan dan rakyat menderita,lebih baik urus negara lain.sungguh kau prabowo tak layak jadi presiden,kami rakyat menyesal sekali pilih kau jadi presiden.",2025-04-19T21:55:21Z,0
UgzOnQrLUGaPedzluE54AaABAg,@rehanandriana158,Ga nyambung konci,2025-04-19T21:01:41Z,0
UgxSHeGQ0W8HnbLGAwx4AaABAg,@MazIim-o8u,saya yakin degan latihan sperti ini bapak menang nnt di ajeng stand up comedy. saya aja ktwa terus.😂😂 trimakasih sudah menghibur rakyat indonesia pak . bapak memang berbakat,2025-04-19T20:57:04Z,0
UgydoLMySVKfCosN5wJ4AaABAg,@rehanandriana158,Nanti jgn milih dia lagi kok kata ga respect sama prabowo😂,2025-04-19T20:54:27Z,0
UgxAvIXwRsYEZ0CxU_B4AaABAg,@Frans.Trades,orang lolag lolog gini kok bisa jadi presiden ya😅,2025-04-19T20:48:24Z,0
