comment_id,author,text,published_at,like_count
Ugx8ex-hfzf9-w3edEN4AaABAg,@MasKunted,"indonesia harus bisa bikin mobil bikin hp/ber tehnologi lah,indonesia harus cerdas",2025-04-19T20:28:46Z,0
UgznEwMFLJOpNhKS4gB4AaABAg,@aisyahjafar87,jawaban yg tidak berkelas dan sangat menyebalkan,2025-04-19T20:26:19Z,0
UgwrEJoDDWGLG37tFzp4AaABAg,@madenantra7521,Semoga seluruh rakyat Indonesia terinfirasi dari Bapak Prabowo untuk bekerja mengelola lahan untuk ditanami. Jangan sampai lahan kosong. Bahkan tanah pekarangan pun perlu diisi tanaman namun disesuaikan. Tujuan kita yaitu untuk meningkatkan ketahanan pangan. Dengan rajin menanam juga ada keuntungan tambahan yaitu untuk pakan ternak dan lain lain. Berarti kita bertani dalam arti luas. Mari bersemangat mengatur waktu untuk memproses pertanian.,2025-04-19T20:03:46Z,0
UgyJZKqenlthwhZrIQx4AaABAg,@brainfart_,This President is a Disaster. I still don't understand how he won the election. Human right violation allegation and Military ties scream huge RED FLAG.,2025-04-19T19:09:07Z,0
UgzOipLNFcmdSPVMyzx4AaABAg,@elhafizh7532,"Pak Prabowo.kami rakyat sudah muak dengan tingkah para habib2 baalawi yg suka ngadu domba.

Jngn pura2 tidak tau keresahan rakyat pak",2025-04-19T17:48:09Z,0
UgyZTj6kCZWsCns5GCl4AaABAg,@sima0270,Saya di detik 0 : 46 udah ga kuat tolongg ...,2025-04-19T17:34:53Z,1
UgyIPWU1EFOwEjOPxjJ4AaABAg,@fuadahmad2926,Salut buat para jurnalis atas kesabarannya selama 3 jam 😂,2025-04-19T17:15:18Z,0
UgyI2SvJo7mUiZrRPo14AaABAg,@vitoabdil7738,ALLAHHHHHHUAKBARRRRRRRRRRRRR,2025-04-19T17:08:07Z,0
Ugy04JBVc1uPl2O2fil4AaABAg,@maryambatrisyia5054,Pak smpe sekarang petani masih susah..😢😢😢😢,2025-04-19T16:59:48Z,0
Ugxi4QP0egQqEoei4xN4AaABAg,@MunardiMunardi-mk1uw,"Terima kasih PK,semoga p3tani semakin makmur.",2025-04-19T14:01:40Z,0
Ugyzcd5Xt18KfG14Lz54AaABAg,@MunardiMunardi-mk1uw,Terima kasih PK presiden.biasanya menjelang lebaran.semua harga pangan.aman terkendali.,2025-04-19T13:59:31Z,0
Ugw0At9ATKJsOALLt4B4AaABAg,@joe66633,demo yang tidak damai aja gak didengar apalagi demo yang damai🤦🏻‍♂️,2025-04-19T13:43:08Z,1
Ugzocg-7uo_5iw2mQgt4AaABAg,@ErEnJegEr62,"Mungkin akal ku aja kali ya yang masih terlalu tumpul. Ntah kenapa GK faham betul sama isi videonya, kena nonton lagi ini mah biar paham😢.",2025-04-19T13:25:19Z,0
Ugylv1P1T-gKnuEXpxN4AaABAg,@zilazila-mc6pq,he doesn't know Rakyat Indonesia yang sebenarnya...lebih bayak halusinasi bhw keadaan masih baik2 saja...come on..wake up!,2025-04-19T13:02:04Z,0
UgxzxBZikPJoQ5Gp1IV4AaABAg,@mopp3126,"Prabowo ngejanjiin lapangan kerja, mana?",2025-04-19T12:40:15Z,1
Ugz7xR7oU83O1mgjxXJ4AaABAg,@cetakbiruid,1:48:06,2025-04-19T12:05:46Z,4
UgzxadwCVSxNaZ3qENR4AaABAg,@kukunmisbah8521,Cmoon mb nana. Cmoon 😅😅,2025-04-19T11:54:41Z,0
UgzW_f-CylNN16DClf94AaABAg,@kukunmisbah8521,Gak enak banget dengerinnya. Omon²nya ga ada poin.,2025-04-19T11:30:02Z,0
UgxWLR6AtDFKF4Hs_f94AaABAg,@rusmanhadi5466,Jadi nih bubar,2025-04-19T10:33:35Z,0
UgyrwjL_Z3YLJrBXTHx4AaABAg,@NakaOtomotif,"Waktu jln toll one way, jalur pantura macet parah",2025-04-19T10:25:10Z,0
UgwcDo4gjqN7meGd9JV4AaABAg,@rizuanchannel9792,"Terima kasih mba nana atas berbagai nya,sampai sini saya paham😊",2025-04-19T10:14:47Z,0
UgyA1paO3NDFlDdUHzR4AaABAg,@NakaOtomotif,Ini bicara hayalan😂,2025-04-19T10:01:06Z,0
Ugx36SZlOFB2bZvcWbl4AaABAg,@rukuvii,Pak yaallah jawabannya muter-muter 🫣,2025-04-19T09:57:05Z,0
Ugz3qUvfNKiLpKDzqWt4AaABAg,@AlifArmid,"Kalau ekonomi Indonesia cukup baik tidak mungkin rakyat mu kesusahan cari pekerjaan wo 
Dan banyak rakyat mu yang merantau ke negeri tetangga",2025-04-19T09:56:36Z,0
UgxGSTYK5WRsFXSVbTZ4AaABAg,@aawira77,"Pak presiden satu pemikiran sama saya
Karena beliau tau rasanya seperti apa ketika masih kecil gak punya harapan gimana
Dan bapak bukan orang teoritis tapi bergerak,,,, maju terus pak saya support doa",2025-04-19T08:52:53Z,1
UgybYYn_zP1lBOE3Efh4AaABAg,@endangsriningsih6162,"Luar biasa....bisa menyimak penjelasan yang sangat gamblang dari pimpinan tertinggi negeri ini. Semoga Alloh Subhanahuwata'ala memberikan Panjang usia, sehat, dan sukses untuk Pak Prabowo dalam memimpin negeri tercinta ini.",2025-04-19T07:08:19Z,2
UgyiJQub4Sucoz5eDYh4AaABAg,@JQKA2tekan10,"SSR+++

*human
*sword/katana
*attack
*foolevoker

STR : 99
AGI : -99
VIT : 50/50
INT : (unknown)

Skill

1. Buff all alies team
2. Debuff all foe
3. Repel all foe attacks",2025-04-19T05:23:48Z,0
Ugwi2DmDErbyP38HslR4AaABAg,@cctv_arpikal9509,dan sekian triliun dari korupsi larinya kemana?,2025-04-19T05:02:51Z,0
UgyZ_LGwmpA1D6CuBF54AaABAg,@JasmineIndriani,"AKAR MASALAH BANGSA KITA ITU KORUPSI PAK!!!!!! lihat china 20thn bisa SAINGAN sama USA.KL MAU BENERIN NEGARA INI KORUPTOR DIHUKUM MATI,BIAR PADA JERA!JANGAN ATAS MENAMAKAN HAM..MERAKA MERAMPOK JG G MIKIRIM HAM RAKYAT,TRS HARTA DISITA BUAT RAKYAT!BENER2 MIRIS LIHAT NEGRI INI...KORUPTOR HIDUP ENAK DITAHANAN! KASIHAN PENERUS BANGSA KITA N PEJUANG BANGSA KITA DULU!!SEMAKIN KITA MELAWAN ARUS MALAH KITA DIBUANG!ITU NYATA NO DEBAT..FIX!",2025-04-19T04:22:50Z,1
UgxCQPKpTWo6DWnVnHt4AaABAg,@trianto8455,"Ini yang dulu teriak-teriak saat kampanye...'indonesia akan menjadi macan asia lagi' 
Nyata hanya omon-omon.",2025-04-19T03:59:36Z,3
Ugyhx8RJTMgJgGnSdaR4AaABAg,@stryhnmysrarfn,Pick me banget sih gemoy ☺️,2025-04-19T03:27:12Z,0
UgwEBIMUKo3D4PhWaad4AaABAg,@aryapngkr4791,gajelas jawaban nya,2025-04-19T03:06:31Z,1
Ugw8WE9ieEpQjPwrK6V4AaABAg,@aryapngkr4791,wo wo ampun dah,2025-04-19T03:06:15Z,0
UgywVxH3oRcwdX--VO14AaABAg,@hartiniwidodo5978,"Harusnya peserta jurnal ini yang direkrut presiden untuk memajukan Indonesia kedepan bukan hnya bertanya bertanya & untuk di kritik.tidak membantu mencari jalan penyelesaian dari semua pertanyaan oleh masing"" jurnal . masuk lah ke dalam pemerintahan agar bisa menyelesaikan yang jurnal pertanyakan itu .Indonesia pasti akan lebih maju dengan hadirnya para jurnal ini .bukan hanya Artis Artis yang bukan dibidangnya untuk di pemerintahan kita ini.sekarang bagai mana kita mengimplemasikan gagasan ini kalo tidak bisa bersatu dlm pemerintahan.selamaya hanya bisa bertanya bertanya dan bertanya doang dong.Apalgi 150 hari  sudah dikejar dengan  berbagai pertanyaan.Alangkah lebih bijak dengan menyumbangkan gagasan & bisa menjalan  di pemerintahan yang dipimpin presiden terpilih sesuai dengan misi masing  jurnal yang genius semua ini .inshaAlloh Indonesia semakin  jaya. buktikan bahwa kalian semua bisa bekerja dan bukan hanya BERTANYA.💪💪😇🙏🙏.",2025-04-19T02:41:00Z,0
UgymbRWDSrddBhLAAe14AaABAg,@Rasi993,Minit. 02:57:30. Pisang apa ?.,2025-04-19T02:37:19Z,1
Ugy_iDo4xYvN2LCLedd4AaABAg,@mohamadanasmahfudin1332,"Sebelum liat ini saya bingung mau di bawa kemana negri ini 
Alhamdulillah setelah liat ini saya bisa tambah bingung lagi.",2025-04-19T01:49:02Z,0
UgxM-2515HNqMf3RcGp4AaABAg,@fakhridalimo5616,"Lebih Logis Dengerin Lord Rangga di wawancara, alfatiha buat lord rangga",2025-04-19T00:53:49Z,0
UgwAVAfHDx11JKAmkmd4AaABAg,@RochmadAlif,"aku lihat dari jawaban pak prabowo tentang soal najwa shihab tentang wewenang polri itu hanya kabar hoax karena beliau pun belum menyetujui otomatis belum di baca, terus menurut pak prabowo jika wewenang polri sudah cukup buat apa ditambah berarti wewenang polri itu dirasa sudah cukup jadi tak ada pertambahan wewenang so itu sih yg ku tangkap dari jawaban nya pk prabowo",2025-04-19T00:49:29Z,1
UgyUKA_M4mUZ2Jx707l4AaABAg,@MalikIbrahim-e8f,"3jam lebih ,,,,, serasa didonggein, akhirnya tidur gw pules, ini yg mimpin indo? wht the ..... 😂
ambisi kekuasaan memang mengerikan",2025-04-19T00:36:09Z,0
Ugy7CgYm9hwP7I3jGpl4AaABAg,@tuludse1596,Pembangunan yg berkelanjutan jgn  sampai ada yg mangkrak2... Ttp yg paling susah untuk memerangi membangun hawa nafsu,2025-04-18T23:52:32Z,0
Ugzi1Aa0lhHgnzyBnxh4AaABAg,@onessabba,Dan yang menjadi pertanyaan saya. Apa peran pemerintah kepada masyarakat petani?,2025-04-18T23:11:52Z,0
UgzTmIH6TR0-3zYoK5Z4AaABAg,@onessabba,"Pa coba lihat petani di kampung kami di NTT sana, programnya cuman menanam, panen dan jual, sebagian dimakan sendiri. Pekerjaannya juga dari awal pencernaan penanaman smpai panen itu menggunakan dana sendiri belum hitung gagal panel. 
Dikatakan produsen ia tapi kepada siapa Harus mencari kemakmuranya kalau setiap tahun itu-itu saja.
Coba lakukan survei bagi aparat desa tentang hasil yang didapat masyarakatnya lalu peran desa dalam sektor itu apa?
Saya juga anak petani pak harapan kami adalah cita-cita bapak untuk Indonesia juga.
Trimakasih banyak pak 🙏",2025-04-18T23:09:43Z,0
UgynJl4bdgtw2FDiyU94AaABAg,@zakkyfebian2439,A😅😅,2025-04-18T22:43:35Z,0
Ugz_A_sNl2duc3QkFsV4AaABAg,@politikindonesia73,"utamakan ekonomi rakyat dulu pak presiden, ciptakan lapangan kerja yg banyak dan bantu bukan program mbg tp di ganti tf langsung ke sasaran ajh biar hemat tenaga dan tidak banyak yg terlibat soalnya rawan di korup",2025-04-18T21:39:13Z,0
Ugx3uVm4do20V-M6mMZ4AaABAg,@CryptoBB-n8q,BUMN tidak baik baik saja pak,2025-04-18T21:11:14Z,0
Ugw0PvUhUWIOb0IpdYF4AaABAg,@nicenews9193,"Presiden omon omon,
Pemerintahan terburuk yg pernah ada di negri ini",2025-04-18T21:07:40Z,0
UgzpYbyC7g9j9c2Sx9N4AaABAg,@TiaTia-b3l,"Saat ini pukul 03.59 pagi ,dan saya tidaj bisa tidur ,alhamdulilah saya dengarkan video ini sambil merem akhirnya tidur",2025-04-18T20:59:32Z,0
UgwnSH-29X4JfdyNS4t4AaABAg,@skskiyyes8832,"Yang manis diawal, manis bicara, manis janji, itu terkadang bikin takut.tapi saya masih percaya pak Prabowo.",2025-04-18T20:52:06Z,0
UgxSuP6vtcqmHlIdsbB4AaABAg,@opik8305,Nex gue nunggu pa kamg dedy mulyadi duduk di sini setelah jadi RI 1 si pasti jawaban nya sangat amazing sekaliii pastiii,2025-04-18T20:01:38Z,0
UgzaLON_r9zP2Z5hbtl4AaABAg,@laluholitzohri8697,"Ditanya barat jawabnya timur,, Bowo""",2025-04-18T19:53:31Z,0
UgyLNTnJy9TqnpzROTl4AaABAg,@MikaTakTung,Tidak semudah itu pak uang dari mana apakah mau menambah hutang negara lgi kah ..sekarang saja sudah terlihat mengalami krisis perekonomian negara,2025-04-18T19:44:30Z,0
UgyyRe9Uv4FFDwV7_1R4AaABAg,@khoirulm8269,"Saya ikut bapak saya di pertanian pak presiden, dan juga di perkantoran",2025-04-18T19:33:37Z,0
UgzwZi8dDKp1Isb92Rl4AaABAg,@jray2782,Isi diskusi ini hny omon omon doang jawaban dr si wowo,2025-04-18T18:20:36Z,0
UgyoJfvTUZn_XGJaOfx4AaABAg,@abangkoesnul,asli ngakak baca komentar² disini yang super kreatif dan SELALU BERSYUKUR karena videonya cuman 3 jam 26 menit 38 detik (coba saja videonya lebih dari 24jam) 😅😎🔥,2025-04-18T18:06:21Z,0
UgzC85QMEEDNr-uGmdR4AaABAg,@agikjati8602,Brani dak adili jokowi,2025-04-18T18:04:00Z,0
UgzGXvZx6n3xI_ud-hl4AaABAg,@Angga.mely2010,"Disini pak prabowo kena serang ,di tuntut,oh ya pak prabowo sdh 150 hari kerja.",2025-04-18T17:37:28Z,0
UgwfS0wFWm6-E_3ODb14AaABAg,@raespatis7764,"Presiden sebelumnya udah bikin akses mobilisasi,Presiden kita yang sekarang sedang bikin pondasi   bikin negara kuat, kalo warganya ngga mau upgrade diri buat ikut kontribusi buat negara, gampang ke hasut busser si paling paham kemajuan, jangan harap negara bisa maju,",2025-04-18T17:22:55Z,0
UgyocaZKAj73_v5g5nB4AaABAg,@ilhamdialfiansyah4141,2+10=13,2025-04-18T17:20:04Z,0
Ugy9F3cuGIdsQa6PxJ94AaABAg,@hid1830,Setulus ini masih di hujan,2025-04-18T16:59:30Z,0
UgxUbfq9Z5bf8GAnrjR4AaABAg,@_IMadeOka,Jurnalis tertawa puas mendengar kejeniusan jawaban pak presiden 😂,2025-04-18T16:50:03Z,1
UgwNeaxhDfkHuowuRTx4AaABAg,@hamdanmuklhis9594,Terimakasih 3 jam nya dah hopeless,2025-04-18T16:20:39Z,0
Ugwuxtm43KIDtEDxvYh4AaABAg,@hisyamnurayasyi8694,"Woy, wakilnya dong yg ganti jawab😂jgn mlempem😂",2025-04-18T15:03:27Z,1
Ugx_WI2YEzkLsLmVNEV4AaABAg,@saidinaltanjung6116,Undang undang media tidak wajib selalu di indahkan adakalanya di lenyapkan demi NKRI harga mati,2025-04-18T14:59:13Z,0
UgwxL9J4KbCGAfICLM14AaABAg,@deviximoush,"gibran for the next
 presiden...",2025-04-18T14:39:45Z,0
UgzF3c7SHbOWDt0mpgh4AaABAg,@mrwannabe1164,mohon bantuannya pak. tolong banyakkan iklan atau apapun itu akan budaya makan real food(makan makanan sehat seimbang) agar petani dan peternak pun maju dan sejahtera.,2025-04-18T14:35:30Z,0
Ugw-yaiBqaz-NMrzHJp4AaABAg,@wawarumi225,Pak prabowo .... harga cabe masih mahal 1 kg 60rb  di wilayah deli serdang galang kota sumut,2025-04-18T14:23:19Z,0
UgxMA9ICtmbbXNZXpwN4AaABAg,@safitrahaidil6047,"Setuju bahwa Sektor Agraris/ Pertanian harus menjadi salah satu prioritas Negara. Karena bagaimanapun kita adalah negara agraris sedari dulu. Akan tetapi jika menyatakan bahwa setiap negara maju/sukses sektor pertaniannya juga maju. Lantas bagaimana dengan Singapura? Kebutuhan Pangan mereka hampir 90% diimpor, tapi mereka tetap menjadi negara maju bahkan negara paling atas yang memberikan utang luar negeri kepada Indonesia.",2025-04-18T14:14:44Z,0
Ugzk5TS7zad34CUIMV94AaABAg,@NasrulTanjung-n1q,❤❤❤❤❤❤❤,2025-04-18T13:54:01Z,1
Ugy3Rj1hFQ_ZjFpcXdl4AaABAg,@Obestq,"kata kata ""bocor ...bocor...msh ada ngk ?",2025-04-18T13:46:44Z,0
UgzVkG_5v0Qr6ym-Rap4AaABAg,@SiwonKim-e1e,"Saya orang korea tinggal di indo, 

Saya penuh setuju ya dengan pak prabowo, 

Saya yakin makan bergizi gratis ini adalah tahapan pertama (fondasi) 

Habis ini kita harus menuju ke pendidikan biar anaknya tidak kalah dari situasi, biar punya mimpi yg besar.",2025-04-18T13:39:19Z,0
Ugxgon02op_hDgvOG8J4AaABAg,@SutomoBanyumas,Saya warga desa dawuhan kecamatan banyumas ikut sumbang sih dan mendo akan pk Prabowo subiyato selalu dilindungi oleh Yang maha Esa dan maha kuasa dalam mengemban tugas jangan ada halangan suatu apapun agar selalu diperi kesehan  agar berguna bagi bangsa dan negara .,2025-04-18T13:24:52Z,0
Ugyse4v-vIlnmRCbTrN4AaABAg,@wtb7778,Luar biasa pertanyaan uni lubis,2025-04-18T13:16:30Z,0
Ugz0wB8gY4k_aeAKgNB4AaABAg,@ikmalgabutchannel9708,"Terima kasih 
Jawaban nya sangat bermanfaat bagi orang luar
Miris bagi orang lokal.",2025-04-18T12:14:57Z,0
Ugzr0RLKPwuE92kkfZp4AaABAg,@stayvillainverse,"damn, he said he never read of RUU TNI but suddenly today's news malahan dia udah ttd?????? tf... gila",2025-04-18T11:28:46Z,0
UgxjZ4-Ae5gbRPw0MuZ4AaABAg,@klikajaguys,"Sekedar info Waraninyo adalah boneka jerami yang digunakan dalam ritual voodoo atau sihir. Waraninyo bisa diisi dengan gambar wajah seseorang yang ingin disantet, kemudian dipukuli, dicambuk, atau dibakar untuk melampiaskan kebencian atau dendam terhadap orang tersebut.",2025-04-18T11:20:00Z,0
UgwGyldB7nzV8O81FAZ4AaABAg,@klikajaguys,"Baru Tau skarang kenapa rakyat sumbar banting stir ga mau pilih bapak ini lgi kemarin,",2025-04-18T11:09:11Z,0
UgybeMVJRDonqAt_FL54AaABAg,@DenisisaFamillyfriendly,1:24:24 semoga yang bapak bilang ini  jadi kenyataan walau saya agak kawatir si😅,2025-04-18T10:16:28Z,0
UgxxoARTepXBQ5BylxN4AaABAg,@ASofiyan,Kocakk,2025-04-18T10:14:36Z,1
UgwPmSFAlskAYJI37D54AaABAg,@feryseptarini1328,Bingung bingung aku bingung...maksudmu OPO to pak😢,2025-04-18T10:07:54Z,0
UgzfYH6vOVt4y8ucHRR4AaABAg,@muhamadfauzishinichi8293,"Ya kalo niat bagus saya makasih, tapi beras masih mahal pak wkwkwk",2025-04-18T09:54:58Z,0
UgzUcMxpiX1TpQjC9M14AaABAg,@commentatorers,APA YANG DITANYAKAN WAKIL RAKYAT DARI JURNALIS DAN LANGSUNG DIJAWAB OLEH YANG BERSANGKUTAN PANJANG X LEBAR X TINGGI X TAPI DICARI CARI GA KETEMU MALAH JAWABANNYA. GUE BINGUNG KATANYA MENSUKSESKAN PETANI TAPI HARGA GETAH KARET SEKARANG MALAH NURUN DRASTIS PERKILO GRAM BELUM LAGI GETAHNYA MACET DARI POHON DAN NAIKNYA SETAHUN SEKALI HANYA 50 PERAK.,2025-04-18T09:37:55Z,0
UgyMvFzvka99siWwDU14AaABAg,@OctoraPutra,Majalah tempo kok ga diajak sih,2025-04-18T09:33:03Z,2
UgybxpKy0NhwMaY6fz54AaABAg,@sulistri5708,Saya Rakyat Indonesia...dengan ini menyatakan saya mumet dan tidak tertarik mendengarkan pak pejabat satu ini...Ini sungguh Lelucon yg luar binasa😅😅,2025-04-18T09:29:48Z,0
UgwHZLfS17VSvp4C_XB4AaABAg,@tanimulyo5373,Usullanaku sebagai petani hasil panen padi di trima bulok harga yang baik janji bapak  harga Rp 6500 terus jika negara akan membuat rakyat merasa pamgan murah beras di supsidi penjualanya ke rakyat semua jadi gabah di beli negara harga bagus petani dapat untung ratyst indo merasa pangan murah,2025-04-18T09:27:42Z,0
UgzvlNkel5x2_GCRjAh4AaABAg,@AidaturRizqiyah,"Alhamdulillaaah saya tdk ikut bertanggungjwb di akhirat kelak, krn tdk memilih p.wowo😂😂😂",2025-04-18T08:58:28Z,0
Ugx5zNsK80xkYQxngc14AaABAg,@wawanneutron,"beliau ini tidak melihat apa yang sedang terjadi, kecelakaan mudik berkurang 30%, beliau merasa senang wkwkw padahal tidak melihat realita yg terjadi, turun nya angka kaecelakaan karena turun nya jumlah pemudik thn ini, dikarenakan ekonomi sedang lesu, heran ga mikir sampe situ",2025-04-18T08:49:07Z,0
UgycfWSn9FVZ7GTmw0t4AaABAg,@GRageMaridhona,"Propaganda indonesia yg terangkum dalam 3 jam, cerdas.",2025-04-18T08:36:33Z,0
Ugx0hT8T9-oY0KyIAbp4AaABAg,@intantrisna1874,"Bapak prabowo ini hanya manusia biasa, mungkin dimata kalian jawabannya sangatlah biasa seperti tak peduli namun saya merasakan bapak sedang mengusahan semuanya, untuk memperbaiki indonesia terutama peraturan"" nya yang sudah berjalan puluhan tahun itu ga gampang. Sabarlah sebentar ini baru berjalan beberapa tahun jangan minta hasil instan... Dari awal menjabat sampai sekarang pencapaian yang didapatkan pak prabowo sudah cukup baik bagi Indonesia. Dan untuk itu berilah sedikit waktu agar bapak prabowo membawa indonesia lebih makmur dan berwibawa dimata dunia. Benarlah semua urusan sudah di berikan kepada masing"" pihak yang harus mengurus pekerjaan mereka pak Prabowo hanya melihat cara kerja mereka bagus tidak dan sekiranya tidak bagus pastilah bapak akan memberi peringatan agar mereka bisa berbenah dalam tugasnya namun jika sudah ditegur namun blm di benahi maka akan di ambilkan sikap yang tegas oleh bapak. Dan kita sebagai warga negara Indonesia yang baik memanglah perlu mengoreksi pekerjaan belia namun bukan berarti kita bisa langsung menghakimi atas kerja beliau yang mungkin dirasa kurang pas untuk negeri ini, berilah waktu agar beliau bisa berbenah dan mengusahakan semuanya namun butuh waktu bukan instan. Semoga kita bisa menjadi warga negara yang baik dan bijak tidak apa-apa mengkritik agar indonesia lebih baik kedepannya namun jangan meminta langsung ada hasil instan. 🙏🙏🙏🙏🙏 ini pendapat saya terimakasih.",2025-04-18T07:17:13Z,0
